"country","local_id","global_id","type","day","month","year","participant_age","participant_gender","participant_occupation","participant_occ_detail","participant_education","participant_edu_length","participant_school_year","participant_nationality","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","work_contacts","work_contacts_nr","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","diary_weight","dayofweek","weekday","holiday","cnt_count"
"BE",2145953,8583812,1,23,10,2010,64,"M",2,NA,4,NA,NA,"BE",2,58,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",37
"BE",2146450,8585800,1,15,11,2010,34,"M",1,NA,5,NA,NA,"BE",2,29,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",8
"BE",2148092,8592368,1,29,10,2010,62,"M",2,NA,5,NA,NA,"BE",2,59,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",6
"BE",2148224,8592896,1,23,10,2010,67,"M",2,NA,4,NA,NA,"BE",2,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",7
"BE",2156217,8624868,1,5,11,2010,81,"M",2,NA,5,NA,NA,"BE",2,80,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,5,"Y","Y",30
"BE",2157328,8629312,1,9,11,2010,36,"F",1,NA,6,NA,NA,"BE",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",14,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",12
"BE",2158527,8634108,1,30,11,2010,43,"M",1,NA,3,NA,NA,"BE",1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",25,NA,NA,NA,"BE","N",NA,4,NA,NA,NA,2,"Y","N",32
"BE",2159002,8636008,1,30,11,2010,43,"F",1,NA,NA,NA,NA,"BE",5,17,19,21,43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",19
"BE",2159165,8636660,1,12,10,2010,26,"F",1,NA,5,NA,NA,"BE",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",7
"BE",2161229,8644916,1,29,11,2010,27,"M",6,NA,0,NA,NA,"BE",5,22,27,62,14,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,1,"Y","N",5
"BE",2161921,8647684,3,27,10,2010,7,"F",5,NA,4,NA,NA,"BE",5,7,12,15,39,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,"Y",4,NA,"BE","N",NA,NA,NA,NA,NA,3,"Y","N",32
"BE",2166193,8664772,1,28,11,2010,39,"F",6,NA,2,NA,NA,"BE",2,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",3
"BE",2167690,8670760,1,4,11,2010,38,"F",1,NA,5,NA,NA,"BE",4,10,10,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","Y",4
"BE",2173304,8693216,3,15,11,2010,1,"F",6,NA,5,NA,NA,"BE",3,1,29,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",9
"BE",2173609,8694436,1,8,11,2010,35,"M",1,NA,4,NA,NA,"BE",5,58,71,18,14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,1,"Y","N",18
"BE",2194071,8776284,3,7,11,2010,6,"F",5,NA,5,NA,NA,"BE",3,37,38,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Y",4,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","Y",20
"BE",2194402,8777608,3,10,11,2010,0,"M",6,NA,6,NA,NA,"BE",5,47,40,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",6
"BE",2194970,8779880,3,11,11,2010,1,"F",6,NA,2,NA,NA,"BE",6,0,2,3,36,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","Y",7
"BE",2198621,8794484,3,15,11,2010,3,"M",5,NA,3,NA,NA,"BE",4,1,3,37,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"Y",3,NA,"BE","N",NA,2,NA,NA,NA,1,"Y","N",59
"BE",2204434,8817736,3,10,11,2010,8,"F",5,NA,5,NA,NA,"BE",4,5,8,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,"Y",4,NA,"BE","N",NA,3,NA,NA,NA,3,"Y","N",18
"BE",2207682,8830728,1,22,12,2010,24,"M",1,NA,5,NA,NA,"BE",5,55,51,19,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE","N",NA,4,NA,NA,NA,3,"Y","N",7
"BE",2212889,8851556,1,23,10,2010,72,"F",3,NA,5,NA,NA,"BE",2,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",3
"BE",2213163,8852652,1,29,10,2010,23,"M",1,NA,5,NA,NA,"BE",3,23,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,5,"Y","N",15
"BE",2215213,8860852,1,28,10,2010,66,"F",1,NA,4,NA,NA,"BE",2,79,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","N",4
"BE",2216393,8865572,1,27,11,2010,83,"M",2,NA,1,NA,NA,"BE",2,83,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,4,NA,NA,NA,6,"N","N",15
"BE",2231203,8924812,1,29,10,2010,35,"M",1,NA,5,NA,NA,"BE",4,0,3,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",7
"BE",2235426,8941704,1,20,11,2010,23,"M",1,NA,3,NA,NA,"BE",2,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",22
"BE",2243534,8974136,1,5,12,2010,25,"F",1,NA,6,NA,NA,"BE",2,25,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",8
"BE",2254465,9017860,1,21,10,2010,60,"M",2,NA,5,NA,NA,"BE",2,60,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","N",4
"BE",2254570,9018280,1,26,10,2010,18,"F",5,NA,5,NA,NA,"BE",4,48,49,15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",16,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,2,"Y","N",17
"BE",2254629,9018516,3,27,10,2010,4,"M",5,NA,5,NA,NA,"BE",4,4,4,36,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"Y",3,NA,"BE",NA,NA,2,NA,NA,NA,3,"Y","N",13
"BE",2255082,9020328,1,21,10,2010,56,"F",1,NA,6,NA,NA,"BE",2,56,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","N",5
"BE",2255249,9020996,3,27,10,2010,7,"M",5,NA,5,NA,NA,"BE",4,7,3,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,"Y",4,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",16
"BE",2256184,9024736,1,19,1,2011,26,"F",1,NA,5,NA,NA,"BE",3,26,51,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE","N",NA,3,NA,NA,NA,3,"Y","N",28
"BE",2261418,9045672,1,27,10,2010,26,"F",1,NA,3,NA,NA,"BE",5,50,36,26,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,3,"Y","N",13
"BE",2280661,9122644,1,14,1,2011,45,"M",1,NA,4,NA,NA,"BE",4,16,41,40,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,4,NA,NA,NA,5,"Y","N",6
"BE",2302570,9210280,1,28,11,2010,33,"M",1,NA,6,NA,NA,"BE",2,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",3
"BE",2302954,9211816,1,21,12,2010,75,"F",2,NA,5,NA,NA,"BE",1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,2,"Y","N",10
"BE",2311137,9244548,1,16,11,2010,31,"F",1,NA,5,NA,NA,"BE",2,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",75,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",96
"BE",2324845,9299380,1,23,10,2010,23,"F",1,NA,5,NA,NA,"BE",2,23,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,NA,NA,NA,NA,6,"N","N",23
"BE",2325643,9302572,1,25,10,2010,46,"F",1,NA,2,NA,NA,"BE",4,18,20,42,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",8
"BE",2326885,9307540,1,21,10,2010,69,"F",2,NA,5,NA,NA,"BE",1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","N",0
"BE",2327768,9311072,3,27,10,2010,1,"F",6,NA,5,NA,NA,"BE",3,1,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",12
"BE",2329893,9319572,3,29,10,2010,0,"F",5,NA,5,NA,NA,"BE",4,0,2,29,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"Y",3,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",28
"BE",2331796,9327184,3,26,12,2010,2,"F",6,NA,5,NA,NA,"BE",4,0,2,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE","N",NA,1,NA,NA,NA,0,"N","Y",3
"BE",2339109,9356436,3,6,11,2010,9,"F",5,NA,3,NA,NA,"BE",3,9,37,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,"Y",4,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",43
"BE",2345233,9380932,1,19,11,2010,71,"F",2,NA,5,NA,NA,"BE",2,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",3
"BE",2345241,9380964,1,4,12,2010,40,"F",1,NA,5,NA,NA,"EU",3,17,45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EU",NA,NA,1,NA,NA,NA,6,"N","N",2
"BE",2347121,9388484,1,28,10,2010,53,"M",1,NA,3,NA,NA,"BE",4,53,26,26,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,4,"Y","N",20
"BE",2349737,9398948,1,27,11,2010,46,"F",1,NA,3,NA,NA,"BE",2,62,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,6,"N","N",12
"BE",2352535,9410140,1,10,11,2010,37,"F",1,NA,4,NA,NA,"BE",1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,3,"Y","N",14
"BE",2353447,9413788,1,8,12,2010,30,"M",1,NA,3,NA,NA,"BE",3,30,57,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",90,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,3,"Y","N",119
"BE",2356378,9425512,1,29,11,2010,49,"M",1,NA,2,NA,NA,"BE",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",5
"BE",2357646,9430584,1,17,11,2010,26,"M",4,NA,3,NA,NA,"BE",4,26,28,52,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",9
"BE",2362593,9450372,3,5,11,2010,3,"M",5,NA,5,NA,NA,"BE",4,36,34,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"Y",3,NA,"BE",NA,NA,3,NA,NA,NA,5,"Y","Y",7
"BE",2383026,9532104,1,4,11,2010,38,"F",1,NA,3,NA,NA,"BE",3,42,11,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",20,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,4,"Y","Y",20
"BE",2383406,9533624,1,15,11,2010,27,"M",1,NA,6,NA,NA,"BE",2,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,1,"Y","N",1
"BE",2392348,9569392,1,26,10,2010,51,"F",1,NA,5,NA,NA,"BE",1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",12
"BE",2392886,9571544,1,26,10,2010,28,"F",1,NA,6,NA,NA,"BE",3,54,56,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,2,"Y","N",15
"BE",2398359,9593436,1,29,10,2010,31,"F",1,NA,6,NA,NA,"BE",2,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",3,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,5,"Y","N",20
"BE",2403223,9612892,3,25,11,2010,9,"F",5,NA,5,NA,NA,"BE",5,58,55,18,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"Y",4,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","N",50
"BE",2422923,9691692,3,10,11,2010,8,"F",5,NA,5,NA,NA,"BE",4,42,37,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,"Y",4,NA,"BE",NA,NA,3,NA,NA,NA,3,"Y","N",24
"BE",2435901,9743604,3,28,11,2010,9,"F",5,NA,3,NA,NA,"BE",3,42,45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,"Y",4,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",11
"BE",2442978,9771912,1,21,11,2010,25,"F",1,NA,6,NA,NA,"BE",6,54,51,26,25,23,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",7
"BE",2448928,9795712,1,19,1,2011,27,"M",1,NA,3,NA,NA,"BE",4,39,27,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",40,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",45
"BE",2452963,9811852,1,17,11,2010,44,"M",1,NA,4,NA,NA,"BE",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",14
"BE",2473323,9893292,2,15,12,2010,17,"M",4,NA,1,NA,NA,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,3,"Y","N",9
"BE",2482913,9931652,1,26,10,2010,44,"F",1,NA,5,NA,NA,"BE",4,11,14,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",24
"BE",2485951,9943804,1,6,11,2010,38,"F",1,NA,5,NA,NA,"BE",4,9,13,38,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",8
"BE",2489802,9959208,1,27,11,2010,25,"F",1,NA,5,NA,NA,"BE",3,0,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,6,"N","N",5
"BE",2496352,9985408,1,2,12,2010,40,"M",1,NA,5,NA,NA,"BE",3,2,35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",5
"BE",2496631,9986524,1,2,12,2010,64,"F",3,NA,5,NA,NA,"BE",2,63,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","N",6
"BE",2501732,10006928,3,6,11,2010,4,"M",5,NA,3,NA,NA,"BE",11,0,4,4,5,6,7,8,9,10,39,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,"Y",3,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",15
"BE",2505741,10022964,1,21,11,2010,37,"F",1,NA,5,NA,NA,"BE",1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",7
"BE",2511699,10046796,3,10,11,2010,0,"M",3,NA,5,NA,NA,"BE",3,0,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",9
"BE",2516851,10067404,3,16,1,2011,5,"M",5,NA,5,NA,NA,"BE",4,41,40,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,"Y",3,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",4
"BE",2528049,10112196,1,27,10,2010,34,"M",1,NA,3,NA,NA,"BE",4,34,3,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",9
"BE",2528346,10113384,1,29,11,2010,25,"M",4,NA,4,NA,NA,"BE",3,60,58,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,1,"Y","N",8
"BE",2533469,10133876,1,17,11,2010,31,"M",1,NA,3,NA,NA,"EU",2,27,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"EU",NA,NA,1,NA,NA,NA,3,"Y","N",16
"BE",2541959,10167836,1,6,11,2010,30,"M",1,NA,5,NA,NA,"BE",2,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,6,"N","Y",19
"BE",2545230,10180920,3,25,10,2010,6,"M",5,NA,4,NA,NA,"BE",4,38,38,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,"Y",4,NA,"BE",NA,NA,4,NA,NA,NA,1,"Y","N",6
"BE",2546079,10184316,1,29,10,2010,41,"M",1,NA,3,NA,NA,"BE",2,40,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",25,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",26
"BE",2553198,10212792,1,29,10,2010,25,"M",1,NA,4,NA,NA,"BE",4,22,53,53,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",26
"BE",2556108,10224432,1,4,11,2010,48,"M",1,NA,5,NA,NA,"BE",2,48,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","Y",4
"BE",2585315,10341260,3,28,11,2010,4,"F",5,NA,5,NA,NA,"BE",4,39,33,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,"Y",3,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",10
"BE",2589048,10356192,3,5,11,2010,1,"M",6,NA,5,NA,NA,"BE",3,1,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",2,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","Y",14
"BE",2591605,10366420,1,4,11,2010,43,"F",1,NA,3,NA,NA,"BE",2,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",70,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,4,"Y","Y",80
"BE",2591733,10366932,1,5,11,2010,37,"M",1,NA,4,NA,NA,"BE",2,37,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",21,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,5,"Y","Y",28
"BE",2598797,10395188,1,10,11,2010,48,"F",1,NA,5,NA,NA,"OT",3,48,24,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"OT",NA,NA,2,NA,NA,NA,3,"Y","N",23
"BE",2601374,10405496,1,27,11,2010,39,"M",1,NA,3,NA,NA,"BE",4,12,14,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",15
