"local_id","global_id","country","cnt_count","cnt_age_l","cnt_age_r","cnt_age_mean","cnt_sex","cnt_home","cnt_work","cnt_school","cnt_kindergarden","cnt_transport","cnt_leisure","cnt_otherplace","cnt_otherplace_family","cnt_otherplace_grandparents","cnt_loc_missing","cnt_frequency","cnt_touch","cnt_duration","cnt_hh_member"
902660,3610640,"BE",297,NA,NA,35,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,34,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,33,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,39,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,44,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,55,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",5,"N"
902660,3610640,"BE",297,NA,NA,36,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,46,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,9,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,50,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,6,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,44,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,58,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,39,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,42,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,32,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,53,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,49,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,40,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",2,"N"
902660,3610640,"BE",297,NA,NA,42,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,35,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,37,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,35,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",2,"N"
902660,3610640,"BE",297,NA,NA,38,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,57,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,36,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",3,"N"
902660,3610640,"BE",297,NA,NA,31,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,44,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,43,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,57,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",4,"N"
902660,3610640,"BE",297,NA,NA,55,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,32,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,60,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",2,"N"
902660,3610640,"BE",297,NA,NA,35,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,10,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,59,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,8,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,34,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,43,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,58,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,60,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,53,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,33,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,48,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,55,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,52,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,37,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,49,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,6,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,39,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,60,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,42,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,55,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,40,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,48,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,41,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,51,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",2,"N"
902660,3610640,"BE",297,NA,NA,60,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",2,"N"
902660,3610640,"BE",297,NA,NA,30,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,35,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,56,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,7,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,41,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,39,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,33,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",1,"N"
902660,3610640,"BE",297,NA,NA,39,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,46,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,45,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,31,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,34,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,8,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,38,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,41,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,48,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,36,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",1,"N"
902660,3610640,"BE",297,NA,NA,49,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,42,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,54,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,38,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,52,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,59,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",2,"N"
902660,3610640,"BE",297,NA,NA,51,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,50,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,42,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",2,"N"
902660,3610640,"BE",297,NA,NA,49,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,55,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,50,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,59,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,49,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,9,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,59,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,47,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,48,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",2,"N"
902660,3610640,"BE",297,NA,NA,49,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,37,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,41,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,55,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,38,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,52,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,60,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,11,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,57,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,42,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,37,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,36,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,53,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,34,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,44,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,34,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,52,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",2,"N"
902660,3610640,"BE",297,NA,NA,33,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,8,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,49,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,32,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",1,"N"
902660,3610640,"BE",297,NA,NA,37,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,50,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,51,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,44,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",2,"N"
902660,3610640,"BE",297,NA,NA,47,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,50,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,30,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,47,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,42,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,8,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,41,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,48,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,33,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,33,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,39,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,31,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,54,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,48,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,33,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,40,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",3,"N"
902660,3610640,"BE",297,NA,NA,43,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,52,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,43,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,48,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,56,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,31,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,52,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",2,"N"
902660,3610640,"BE",297,NA,NA,9,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,43,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,57,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",5,"N"
902660,3610640,"BE",297,NA,NA,36,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,59,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",3,"N"
902660,3610640,"BE",297,NA,NA,51,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,37,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,53,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,37,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,53,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,8,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,47,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,52,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,55,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,31,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,31,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,45,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",2,"N"
902660,3610640,"BE",297,NA,NA,35,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,51,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,9,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,54,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",1,"N"
902660,3610640,"BE",297,NA,NA,41,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,32,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,38,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",4,"N"
902660,3610640,"BE",297,NA,NA,35,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",3,"N"
902660,3610640,"BE",297,NA,NA,51,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,40,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,32,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,32,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",4,"N"
902660,3610640,"BE",297,NA,NA,49,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,47,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,55,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,56,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,47,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",1,"N"
902660,3610640,"BE",297,NA,NA,45,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,50,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",3,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",2,"N"
902660,3610640,"BE",297,NA,NA,58,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",2,"N"
902660,3610640,"BE",297,NA,NA,8,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,54,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,8,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",5,"N"
902660,3610640,"BE",297,NA,NA,39,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",4,"N"
902660,3610640,"BE",297,NA,NA,45,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",2,"N"
902660,3610640,"BE",297,NA,NA,45,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"N",3,"N"
902660,3610640,"BE",297,NA,NA,58,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,6,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"Y",1,"N"
902660,3610640,"BE",297,NA,NA,41,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,3,"N",4,"N"
902660,3610640,"BE",297,NA,NA,39,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",4,"N"
902660,3610640,"BE",297,NA,NA,38,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",3,"N"
902660,3610640,"BE",297,NA,NA,10,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,45,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,5,"N",1,"N"
902660,3610640,"BE",297,NA,NA,44,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",3,"N"
902660,3610640,"BE",297,NA,NA,36,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,2,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,43,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",2,"N"
902660,3610640,"BE",297,NA,NA,42,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,34,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"N",5,"N"
902660,3610640,"BE",297,NA,NA,30,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",5,"N"
902660,3610640,"BE",297,NA,NA,41,"F",0,1,0,FALSE,0,0,0,0,0,FALSE,4,"N",3,"N"
902660,3610640,"BE",297,NA,NA,40,"M",0,1,0,FALSE,0,0,0,0,0,FALSE,1,"Y",5,"N"
